Anchor_Name,Anchor_Color,FPT_Price,FPT_Stock,Date,CPS_Price,CPS_Stock,MW_Price,MW_Stock,Viettel_Price,Viettel_Stock,HoangHa_Price,HoangHa_Stock,DDV_Price,DDV_Stock
iPad Air 13 inch M3 2025 WiFi + Cellular 128GB,Xám không gian,25990000,Yes,2026-01-01,21190000.0,Yes,21790000.0,Yes,15590000.0,Yes,19990000.0,No,13790000.0,Yes
iPad Air 11 inch M2 2024 Wifi 256GB,Trắng,19490000,No,2026-01-01,18590000.0,No,24490000.0,No,11190000.0,Yes,17690000.0,No,11390000.0,Yes
iPhone Air 256GB,Trắng Mây,26990000,Yes,2026-01-01,26490000.0,Yes,26990000.0,Yes,25990000.0,Yes,26490000.0,Yes,26290000.0,Yes
iPad Air 13 inch M3 2025 WiFi 128GB,Xanh dương,21190000,Yes,2026-01-01,21190000.0,Yes,21790000.0,Yes,15590000.0,Yes,19990000.0,No,13490000.0,Yes
iPad Air 11 inch M3 2025 WiFi + Cellular 256GB,Xanh dương,23290000,No,2026-01-01,18590000.0,No,24490000.0,No,24990000.0,No,17690000.0,No,13790000.0,Yes
iPad Air 11 inch M2 2024 Wifi + Cellular 256GB,Trắng,19990000,Yes,2026-01-01,18590000.0,No,24490000.0,No,11190000.0,Yes,17690000.0,No,11390000.0,Yes
iPad Air 11 inch M2 2024 Wifi 256GB,Xám,19490000,No,2026-01-01,18590000.0,Yes,24490000.0,No,11190000.0,Yes,17690000.0,No,13490000.0,Yes
"iPad Air 13 M3 WiFi + Cellular 128GB 2025 góp 0%, giá rẻ",Ánh Sao,25990000,No,2026-01-01,21190000.0,Yes,21790000.0,Yes,15590000.0,Yes,19990000.0,No,13790000.0,Yes
iPad Air 13 inch M3 2025 WiFi 128GB,Xám không gian,21190000,Yes,2026-01-01,21190000.0,Yes,21790000.0,Yes,15590000.0,Yes,19990000.0,No,13790000.0,Yes
iPad Air 11 inch M3 2025 WiFi 128GB,Xanh dương,15790000,Yes,2026-01-01,15790000.0,Yes,15790000.0,Yes,15590000.0,Yes,14690000.0,Yes,13490000.0,Yes
iPad mini 7 2024 Wifi 128GB,Xám không gian,11490000,Yes,2026-01-01,11790000.0,Yes,11790000.0,Yes,13990000.0,Yes,13990000.0,No,11490000.0,Yes
iPad Air 11 inch M3 2025 WiFi + Cellular 256GB,Tím,23290000,Yes,2026-01-01,18590000.0,No,24490000.0,No,24990000.0,No,17690000.0,No,13790000.0,Yes
"iPad Air M2 11 inch 2024 Wifi Cellular | Chính hãng, giá tốt",Tím,19990000,No,2026-01-01,18590000.0,No,24490000.0,No,30490000.0,Yes,17690000.0,No,13790000.0,Yes
iPad Air 11 inch M2 2024 Wifi 256GB,Xanh dương,19490000,No,2026-01-01,18590000.0,No,24490000.0,No,11190000.0,Yes,17690000.0,No,11390000.0,Yes
iPad Air 11 inch M3 2025 WiFi 128GB,Tím,15790000,Yes,2026-01-01,15790000.0,Yes,15790000.0,Yes,19490000.0,No,14690000.0,Yes,13790000.0,Yes
iPad Air 13 inch M3 2025 WiFi + Cellular 128GB,Tím,25490000,Yes,2026-01-01,21190000.0,Yes,21790000.0,Yes,19490000.0,No,19990000.0,No,13790000.0,Yes
iPad Air 11 inch M3 2025 WiFi + Cellular 256GB,Ánh Sao,22990000,No,2026-01-01,18590000.0,No,24490000.0,No,24990000.0,No,17690000.0,No,13790000.0,Yes
iPad mini 7 2024 Wifi 128GB,Ánh Sao,11490000,Yes,2026-01-01,11790000.0,Yes,11790000.0,Yes,8690000.0,Yes,11750000.0,Yes,11490000.0,Yes
iPad Air 11 inch M2 2024 Wifi + Cellular 256GB,Xám,19990000,No,2026-01-01,18590000.0,Yes,24490000.0,No,24990000.0,No,17690000.0,No,13490000.0,Yes
iPad Air 13 inch M3 2025 WiFi 128GB,Ánh Sao,21190000,Yes,2026-01-01,21190000.0,Yes,21790000.0,Yes,15590000.0,Yes,19990000.0,No,13490000.0,Yes
iPad Air 11 inch M2 2024 Wifi 512GB,Trắng,21990000,Yes,2026-01-01,23990000.0,Yes,15790000.0,Yes,24990000.0,No,17690000.0,No,13790000.0,Yes
iPad Pro 11 inch M4 2024 Wifi 256GB,Ðen,27990000,Yes,2026-01-01,36290000.0,Yes,29990000.0,Yes,28990000.0,Yes,10990000.0,Yes,11390000.0,Yes
iPad Air 11 inch M3 2025 WiFi 128GB,Xám không gian,15790000,Yes,2026-01-01,15790000.0,Yes,15790000.0,Yes,15590000.0,Yes,14690000.0,Yes,13790000.0,Yes
iPad Air 13 inch M3 2025 WiFi + Cellular 128GB,Xanh dương,25990000,Yes,2026-01-01,21190000.0,Yes,21790000.0,Yes,19490000.0,No,19990000.0,No,13790000.0,Yes
iPad Air 11 inch M3 2025 WiFi + Cellular 256GB,Xám không gian,23290000,No,2026-01-01,18590000.0,No,24490000.0,No,19490000.0,Yes,17690000.0,No,13790000.0,Yes
iPad Air 11 inch M2 2024 Wifi + Cellular 256GB,Xanh dương,19990000,No,2026-01-01,18590000.0,No,24490000.0,No,11190000.0,Yes,17690000.0,No,11390000.0,Yes
iPad mini 7 2024 Wifi 128GB,Tím,11490000,Yes,2026-01-01,11790000.0,Yes,11790000.0,Yes,8690000.0,Yes,11750000.0,Yes,11490000.0,Yes
iPad Air 13 inch M3 2025 WiFi 128GB,Tím,21190000,Yes,2026-01-01,21190000.0,Yes,21790000.0,Yes,15590000.0,Yes,19990000.0,No,13790000.0,Yes
iPad Air 11 inch M2 2024 Wifi 512GB,Xám,21990000,Yes,2026-01-01,23990000.0,No,15790000.0,Yes,24990000.0,No,22890000.0,No,13790000.0,Yes
iPad Pro 11 inch M4 2024 Wifi 256GB,Bạc,27990000,No,2026-01-01,36290000.0,No,29990000.0,Yes,28990000.0,Yes,10990000.0,Yes,11390000.0,Yes
iPad Air 11 inch M3 2025 WiFi 128GB,Ánh Sao,15790000,Yes,2026-01-01,15790000.0,Yes,15790000.0,Yes,15590000.0,Yes,14690000.0,Yes,13790000.0,Yes
iPad Air 13 inch M3 2025 WiFi + Cellular 128GB,Xám không gian,25990000,Yes,2026-01-01,21190000.0,Yes,21790000.0,Yes,15590000.0,Yes,19990000.0,No,13790000.0,Yes
iPad Air 11 inch M3 2025 WiFi + Cellular 256GB,Xanh dương,23290000,No,2026-01-01,18590000.0,No,24490000.0,No,24990000.0,No,17690000.0,No,13790000.0,Yes
iPad mini 7 2024 Wifi 128GB,Xanh dương,11790000,Yes,2026-01-01,11790000.0,Yes,11790000.0,Yes,8690000.0,Yes,11750000.0,Yes,11490000.0,Yes
iPad Air 13 inch M3 2025 WiFi 128GB,Xanh dương,21190000,Yes,2026-01-01,21190000.0,Yes,21790000.0,Yes,15590000.0,Yes,19990000.0,No,13490000.0,Yes
iPad Air 11 inch M2 2024 Wifi + Cellular 256GB,Trắng,19990000,Yes,2026-01-01,18590000.0,No,24490000.0,No,11190000.0,Yes,17690000.0,No,11390000.0,Yes
iPad Air 11 inch M2 2024 Wifi 512GB,Tím,21990000,Yes,2026-01-01,23990000.0,Yes,24490000.0,No,24990000.0,No,22890000.0,No,13790000.0,Yes
iPad Air 13 inch M3 2025 WiFi + Cellular 128GB,Ánh Sao,25990000,No,2026-01-01,21190000.0,Yes,15790000.0,Yes,15590000.0,Yes,19990000.0,No,13490000.0,Yes
iPad Air 11 inch M3 2025 WiFi 128GB,Xanh dương,15790000,Yes,2026-01-01,15790000.0,Yes,15790000.0,Yes,15590000.0,Yes,14690000.0,Yes,13490000.0,Yes
iPad Pro 11 inch M4 2024 Wifi 512GB,Bạc,33890000,No,2026-01-01,36990000.0,No,35590000.0,Yes,34490000.0,Yes,10990000.0,Yes,11390000.0,Yes
iPad Air 13 inch M3 2025 WiFi 128GB,Xám không gian,21190000,Yes,2026-01-01,21190000.0,Yes,21790000.0,Yes,15590000.0,Yes,19990000.0,No,13790000.0,Yes
iPad Air 11 inch M3 2025 WiFi + Cellular 1TB,Ánh Sao,34790000,No,2026-01-01,15790000.0,Yes,15790000.0,Yes,30490000.0,Yes,22890000.0,No,13790000.0,Yes
iPad Air 11 inch M2 2024 Wifi + Cellular 256GB,Tím,19990000,No,2026-01-01,18590000.0,No,24490000.0,No,20990000.0,No,17690000.0,No,13790000.0,Yes
iPad mini 7 2024 Wifi 128GB,Xám không gian,11490000,Yes,2026-01-01,11790000.0,Yes,11790000.0,Yes,13990000.0,Yes,13990000.0,No,11490000.0,Yes
iPad Air 11 inch M2 2024 Wifi 512GB,Xanh dương,21990000,No,2026-01-01,23990000.0,Yes,24490000.0,No,24990000.0,No,17690000.0,No,13490000.0,Yes
iPad Pro 11 inch M4 2024 Wifi 512GB,Ðen,33890000,No,2026-01-01,36990000.0,No,35590000.0,Yes,34490000.0,Yes,10990000.0,Yes,11390000.0,Yes
iPad Air 11 inch M3 2025 WiFi 128GB,Tím,15790000,Yes,2026-01-01,15790000.0,Yes,15790000.0,Yes,19490000.0,No,14690000.0,Yes,13790000.0,Yes
iPad Air 11 inch M2 2024 Wifi + Cellular 256GB,Xám,19990000,No,2026-01-01,18590000.0,Yes,24490000.0,No,24990000.0,No,17690000.0,No,13490000.0,Yes
iPad Air 13 inch M3 2025 WiFi + Cellular 512GB,Xanh dương,34590000,Yes,2026-01-01,23990000.0,Yes,24490000.0,No,24990000.0,No,22890000.0,No,13790000.0,Yes
iPad Air 11 inch M3 2025 WiFi + Cellular 1TB,Tím,34790000,No,2026-01-01,15790000.0,Yes,15790000.0,Yes,30490000.0,Yes,22890000.0,No,13790000.0,Yes
iPad mini 7 2024 Wifi 128GB,Ánh Sao,11490000,Yes,2026-01-01,11790000.0,Yes,11790000.0,Yes,8690000.0,Yes,11750000.0,Yes,11490000.0,Yes
iPad Air 13 inch M3 2025 WiFi 128GB,Ánh Sao,21190000,Yes,2026-01-01,21190000.0,Yes,21790000.0,Yes,15590000.0,Yes,19990000.0,No,13490000.0,Yes
iPad Air 11 inch M2 2024 Wifi 1TB,Tím,30490000,No,2026-01-01,15790000.0,Yes,15790000.0,Yes,30490000.0,Yes,22890000.0,No,13790000.0,Yes
iPad Air 11 inch M3 2025 WiFi 128GB,Xám không gian,15790000,Yes,2026-01-01,15790000.0,Yes,15790000.0,Yes,15590000.0,Yes,14690000.0,Yes,13790000.0,Yes
iPad Air 11 inch M2 2024 Wifi + Cellular 256GB,Xanh dương,19990000,No,2026-01-01,18590000.0,No,24490000.0,No,11190000.0,Yes,17690000.0,No,11390000.0,Yes
iPad Air 11 inch M3 2025 WiFi + Cellular 1TB,Xám không gian,34790000,No,2026-01-01,15790000.0,Yes,15790000.0,Yes,30490000.0,Yes,22890000.0,No,13790000.0,Yes
iPad Air 13 inch M3 2025 WiFi + Cellular 512GB,Xám không gian,34590000,Yes,2026-01-01,23990000.0,Yes,24490000.0,No,23490000.0,No,17690000.0,No,13790000.0,Yes
iPad mini 7 2024 Wifi 128GB,Tím,11490000,Yes,2026-01-01,11790000.0,Yes,11790000.0,Yes,8690000.0,Yes,11750000.0,Yes,11490000.0,Yes
iPad Pro 11 inch M4 2024 Wifi 512GB,Bạc,33890000,No,2026-01-01,36990000.0,No,35590000.0,Yes,34490000.0,Yes,10990000.0,Yes,11390000.0,Yes
iPad Air 13 inch M3 2025 WiFi 128GB,Tím,21190000,Yes,2026-01-01,21190000.0,Yes,21790000.0,Yes,15590000.0,Yes,19990000.0,No,13790000.0,Yes
iPad Air 11 inch M2 2024 Wifi 1TB,Trắng,30490000,No,2026-01-01,15790000.0,Yes,15790000.0,Yes,30490000.0,Yes,22890000.0,No,13790000.0,Yes
iPad Air 11 inch M3 2025 WiFi 128GB,Ánh Sao,15790000,Yes,2026-01-01,15790000.0,Yes,15790000.0,Yes,15590000.0,Yes,14690000.0,Yes,13790000.0,Yes
iPad Air 11 inch M3 2025 WiFi + Cellular 1TB,Xanh dương,34790000,No,2026-01-01,15790000.0,Yes,15790000.0,Yes,30490000.0,Yes,22890000.0,No,13790000.0,Yes
iPad Air 13 inch M3 2025 WiFi + Cellular 512GB,Ánh Sao,34590000,No,2026-01-01,23990000.0,Yes,24490000.0,No,24990000.0,No,22890000.0,No,13790000.0,Yes
iPad Air 11 inch M2 2024 Wifi + Cellular 1TB,Tím,34490000,No,2026-01-01,15790000.0,Yes,15790000.0,Yes,30490000.0,Yes,22890000.0,No,13790000.0,Yes
iPad Pro 11 inch M4 2024 Wifi 512GB,Ðen,33890000,No,2026-01-01,36990000.0,No,35590000.0,Yes,34490000.0,Yes,10990000.0,Yes,11390000.0,Yes
iPad mini 7 2024 Wifi 128GB,Xanh dương,11790000,Yes,2026-01-01,11790000.0,Yes,11790000.0,Yes,8690000.0,Yes,11750000.0,Yes,11490000.0,Yes
iPad Air 13 inch M3 2025 WiFi 128GB,Xanh dương,21190000,Yes,2026-01-01,21190000.0,Yes,21790000.0,Yes,15590000.0,Yes,19990000.0,No,13490000.0,Yes
iPad Air 11 inch M2 2024 Wifi 1TB,Xám,30490000,No,2026-01-01,15790000.0,Yes,15790000.0,Yes,30490000.0,Yes,22890000.0,No,13790000.0,Yes
iPad Air 13 inch M3 2025 WiFi + Cellular 512GB,Tím,34590000,No,2026-01-01,23990000.0,Yes,24490000.0,No,24990000.0,No,22890000.0,No,13790000.0,Yes
iPad Air 11 inch M2 2024 Wifi + Cellular 1TB,Trắng,34490000,No,2026-01-01,15790000.0,Yes,15790000.0,Yes,30490000.0,Yes,22890000.0,No,13790000.0,Yes
iPad Air 13 inch M3 2025 WiFi 128GB,Xám không gian,21190000,Yes,2026-01-01,21190000.0,Yes,21790000.0,Yes,15590000.0,Yes,19990000.0,No,13790000.0,Yes
iPad Pro 11 inch M4 2024 Wifi 2TB,Bạc,57490000,No,2026-01-01,45990000.0,Yes,35590000.0,Yes,44990000.0,Yes,16590000.0,Yes,11390000.0,Yes
iPad Air 11 inch M2 2024 Wifi 1TB,Xanh dương,30490000,No,2026-01-01,15790000.0,Yes,15790000.0,Yes,30490000.0,Yes,22890000.0,No,13490000.0,Yes
iPad mini 7 2024 Wifi 128GB,Xám không gian,11490000,Yes,2026-01-01,11790000.0,Yes,11790000.0,Yes,13990000.0,Yes,13990000.0,No,11490000.0,Yes
iPad Air 11 inch M2 2024 Wifi + Cellular 1TB,Xám,34490000,No,2026-01-01,15790000.0,Yes,15790000.0,Yes,30490000.0,Yes,22890000.0,No,13790000.0,Yes
iPad Air 13 inch M3 2025 WiFi + Cellular 512GB,Xanh dương,34590000,Yes,2026-01-01,23990000.0,Yes,24490000.0,No,24990000.0,No,22890000.0,No,13790000.0,Yes
iPad Pro 11 inch M4 2024 Wifi 2TB,Ðen,57490000,No,2026-01-01,45990000.0,Yes,8490000.0,Yes,44990000.0,Yes,16590000.0,Yes,11490000.0,Yes
iPad mini 7 2024 Wifi 128GB,Ánh Sao,11490000,Yes,2026-01-01,11790000.0,Yes,11790000.0,Yes,8690000.0,Yes,11750000.0,Yes,11490000.0,Yes
iPad Pro 11 M5 2025 WiFi 12GB 256GB,Đen,29790000,Yes,2026-01-01,36290000.0,Yes,35590000.0,Yes,28990000.0,Yes,28990000.0,Yes,28990000.0,Yes
iPad Air 13 inch M3 2025 WiFi 128GB,Ánh Sao,21190000,Yes,2026-01-01,21190000.0,Yes,21790000.0,Yes,15590000.0,Yes,19990000.0,No,13490000.0,Yes
iPad Pro 11 M5 2025 WiFi + Cellular 12GB 256GB,Bạc,35590000,Yes,2026-01-01,11790000.0,Yes,29990000.0,Yes,28990000.0,Yes,10990000.0,Yes,11390000.0,Yes
iPad Air 11 inch M2 2024 Wifi + Cellular 1TB,Xanh dương,34490000,No,2026-01-01,15790000.0,Yes,15790000.0,Yes,30490000.0,Yes,22890000.0,No,13790000.0,Yes
iPad Air 13 inch M3 2025 WiFi + Cellular 512GB,Xám không gian,34590000,Yes,2026-01-01,23990000.0,Yes,24490000.0,No,23490000.0,No,17690000.0,No,13790000.0,Yes
iPad mini 7 2024 Wifi 128GB,Tím,11490000,Yes,2026-01-01,11790000.0,Yes,11790000.0,Yes,8690000.0,Yes,11750000.0,Yes,11490000.0,Yes
iPad Air 13 inch M3 2025 WiFi 128GB,Tím,21190000,Yes,2026-01-01,21190000.0,Yes,21790000.0,Yes,15590000.0,Yes,19990000.0,No,13790000.0,Yes
iPad Pro 13 M5 2025 WiFi 12GB 256GB,Bạc,39990000,Yes,2026-01-01,36290000.0,No,29990000.0,Yes,28990000.0,Yes,38990000.0,Yes,11390000.0,Yes
iPad Air 13 inch M3 2025 WiFi + Cellular 512GB,Ánh Sao,34590000,No,2026-01-01,23990000.0,Yes,24490000.0,No,24990000.0,No,22890000.0,No,13790000.0,Yes
iPad mini 7 2024 Wifi 128GB,Xanh dương,11790000,Yes,2026-01-01,11790000.0,Yes,11790000.0,Yes,8690000.0,Yes,11750000.0,Yes,11490000.0,Yes
iPad Air 13 inch M3 2025 WiFi 128GB,Xanh dương,21190000,Yes,2026-01-01,21190000.0,Yes,21790000.0,Yes,15590000.0,Yes,19990000.0,No,13490000.0,Yes
iPad Air 13 inch M3 2025 WiFi + Cellular 512GB,Tím,34590000,No,2026-01-01,23990000.0,Yes,24490000.0,No,24990000.0,No,22890000.0,No,13790000.0,Yes
Macbook Air 13 M4 2025 10CPU/10GPU/16GB/512GB,Xanh Da Trời,27990000,No,2026-01-01,30990000.0,Yes,25490000.0,Yes,32490000.0,Yes,38890000.0,Yes,29690000.0,Yes
iPad Pro 13 M5 2025 WiFi + Cellular 12GB 256GB,Đen,45190000,Yes,2026-01-01,36290000.0,Yes,29990000.0,Yes,28990000.0,Yes,38990000.0,Yes,28990000.0,Yes
Macbook Air 13 M4 2025 10CPU/10GPU/24GB/512GB,Xanh Da Trời,32490000,No,2026-01-01,35590000.0,Yes,25490000.0,Yes,25990000.0,Yes,34990000.0,Yes,33590000.0,Yes
iPad Air 13 inch M3 2025 WiFi 128GB,Xám không gian,21190000,Yes,2026-01-01,21190000.0,Yes,21790000.0,Yes,15590000.0,Yes,19990000.0,No,13790000.0,Yes
Macbook Air 13 M4 2025 10CPU/8GPU/16GB/256GB,Xanh Da Trời,23490000,Yes,2026-01-01,23990000.0,Yes,25490000.0,Yes,25990000.0,Yes,28590000.0,Yes,19190000.0,Yes
Macbook Air M2 2023 15 inch 8CPU 10GPU 8GB/512GB | Giá tốt nhất,Xanh dương,37890000,No,2026-01-01,33990000.0,Yes,38990000.0,No,,,25490000.0,Yes,29790000.0,Yes
Macbook Air 15 M4 2025 10CPU/10GPU/16GB/256GB,Bạc,28990000,Yes,2026-01-01,29490000.0,Yes,23990000.0,Yes,25990000.0,Yes,28590000.0,Yes,33590000.0,Yes
Macbook Pro 14 inch M5 2025 10CPU/10GPU/16GB/1TB Nano,Đen,50490000,Yes,2026-01-01,63590000.0,Yes,49990000.0,Yes,,,51790000.0,Yes,54990000.0,Yes
MacBook Pro 14 2023 M3 Pro 12 CPU/18 GPU/18GB/1TB,Đen,56990000,No,2026-01-01,50490000.0,Yes,41990000.0,Yes,,,51790000.0,Yes,40590000.0,Yes
Macbook Pro 14 M5 2025 10CPU/10GPU/16GB/1TB,Đen,46890000,Yes,2026-01-01,44090000.0,Yes,41990000.0,Yes,,,43990000.0,No,19190000.0,Yes
Macbook Air 15 M4 2025 10CPU/ 10GPU/ 24GB/ 512GB,Xanh Da Trời,39490000,No,2026-01-01,35190000.0,Yes,25490000.0,Yes,32490000.0,Yes,28590000.0,Yes,33590000.0,Yes
Macbook Air 15 M4 2025 10CPU/10GPU/16GB/512GB,Xanh Da Trời,33990000,Yes,2026-01-01,30990000.0,Yes,25490000.0,Yes,32490000.0,Yes,38890000.0,Yes,29690000.0,Yes
Macbook Air 13 M2 2024 8CPU/8GPU/16GB/256GB,Xanh Đen,19190000,Yes,2026-01-01,19490000.0,No,25490000.0,Yes,25990000.0,Yes,26690000.0,Yes,19190000.0,Yes
Macbook Pro 14 M5 2025 10CPU/10GPU/16GB/512GB,Đen,41990000,Yes,2026-01-01,50490000.0,Yes,41990000.0,Yes,,,36890000.0,No,54990000.0,Yes
MacBook Pro 14 M4 Pro 2024 12CPU/16GPU/24GB/512GB,Đen,49990000,Yes,2026-01-01,63990000.0,Yes,49990000.0,Yes,34690000.0,Yes,46890000.0,No,54990000.0,Yes
Macbook Pro 14 M5 2025 10CPU/10GPU/24GB/1TB Nano,Đen,55390000,No,2026-01-01,63590000.0,Yes,49990000.0,Yes,,,43990000.0,No,54990000.0,Yes
Macbook Pro 14 M5 2025 10CPU/10GPU/16GB/512GB Nano,Đen,45590000,No,2026-01-01,59590000.0,Yes,49990000.0,Yes,,,36890000.0,No,54990000.0,Yes
"MacBook Pro M4 Max 16 inch 48GB/1TB | Chính hãng Apple, ưu đãi hấp dẫn",Xanh Đen,103690000,No,2026-01-01,99990000.0,Yes,49990000.0,Yes,37490000.0,Yes,99990000.0,Yes,54990000.0,Yes
Apple Watch SE 2024 GPS 40mm Viền Nhôm Dây Cao Su S/M,Đêm Xanh Thẳm,4790000,Yes,2026-01-01,4790000.0,Yes,9990000.0,Yes,9590000.0,Yes,19990000.0,No,9190000.0,Yes
Apple Watch SE 2024 GPS 40mm Viền Nhôm Dây Vải,Đêm Xanh Thẳm,4790000,Yes,2026-01-01,4790000.0,No,5690000.0,Yes,6990000.0,Yes,19990000.0,Yes,5990000.0,Yes
Apple Watch SE 3 GPS 40mm Viền nhôm dây cao su,Ánh sao,5690000,Yes,2026-01-01,4790000.0,Yes,5690000.0,Yes,6990000.0,Yes,19990000.0,No,5990000.0,Yes
Apple Watch SE 2024 GPS 44mm Viền Nhôm Dây Cao Su S/M,Đêm Xanh Thẳm,5590000,Yes,2026-01-01,5590000.0,No,9990000.0,Yes,6990000.0,Yes,19990000.0,No,9190000.0,Yes
Apple Watch SE 3 GPS + Cellular 40mm Viền nhôm dây cao su,Ánh sao,7690000,Yes,2026-01-01,4790000.0,Yes,7690000.0,Yes,6990000.0,Yes,19990000.0,No,5990000.0,Yes
Apple Watch SE 3 GPS 44mm Viền nhôm Ánh sao Dây cao su Ánh sao - S/M,Ánh sao,6990000,Yes,2026-01-01,6990000.0,No,6990000.0,Yes,6990000.0,Yes,19990000.0,No,7190000.0,Yes
Apple Watch SE 3 GPS + Cellular 44mm Viền nhôm dây cao su,Ánh sao,8290000,Yes,2026-01-01,5590000.0,No,8290000.0,Yes,6990000.0,Yes,19990000.0,No,5990000.0,Yes
Apple Watch Series 11 GPS 42mm Viền nhôm dây cao su,Tím sương khói,9190000,Yes,2026-01-01,10490000.0,No,9290000.0,Yes,10290000.0,Yes,19490000.0,Yes,9190000.0,Yes
Apple Watch Series 11 GPS 46mm Viền nhôm dây cao su,Tím sương khói,9990000,Yes,2026-01-01,10490000.0,No,9990000.0,Yes,10290000.0,Yes,19490000.0,Yes,9990000.0,Yes
Apple Watch Series 11 GPS + Cellular 42mm Viền nhôm dây cao su,Tím sương khói,12190000,Yes,2026-01-01,10490000.0,No,12190000.0,Yes,10290000.0,Yes,19990000.0,No,9190000.0,Yes
Apple Watch Series 11 GPS + Cellular 42mm Viền titan dây Milan,Tự nhiên,19590000,Yes,2026-01-01,10490000.0,No,19690000.0,No,10290000.0,Yes,20990000.0,No,9990000.0,Yes
Apple Watch Series 11 GPS 42mm Viền nhôm dây cao su,Đen,9190000,Yes,2026-01-01,9190000.0,Yes,0.0,No,10290000.0,Yes,19990000.0,No,9990000.0,Yes
Apple Watch Series 11 GPS + Cellular 46mm Viền nhôm dây cao su,Tím sương khói,12990000,Yes,2026-01-01,10490000.0,No,12190000.0,Yes,10290000.0,Yes,19990000.0,No,9990000.0,Yes
Apple Watch Series 11 GPS 46mm Viền nhôm dây cao su,Đen,9990000,Yes,2026-01-01,10190000.0,Yes,0.0,No,10290000.0,Yes,19490000.0,Yes,9990000.0,Yes
Apple Watch Series 11 GPS + Cellular 42mm Viền nhôm dây cao su,Đen,12190000,Yes,2026-01-01,10490000.0,No,0.0,No,10290000.0,Yes,19990000.0,No,9990000.0,Yes
Apple Watch Ultra 3 GPS + Cellular 49mm Viền titan Dây Ocean,Đen,22990000,Yes,2026-01-01,22990000.0,Yes,23290000.0,Yes,22490000.0,Yes,21990000.0,No,5990000.0,Yes
Apple Watch Ultra 3 GPS + Cellular 49mm Viền titan Dây quấn Alpine,Đen,22990000,Yes,2026-01-01,22990000.0,No,23290000.0,Yes,22490000.0,Yes,21990000.0,No,9190000.0,Yes
Apple Watch Series 11 GPS + Cellular 46mm Viền titan dây Milan,Tự nhiên,21190000,Yes,2026-01-01,10490000.0,No,18190000.0,Yes,10290000.0,Yes,20990000.0,No,9990000.0,Yes
Apple Watch Series 11 GPS 42mm Viền nhôm dây cao su,Phớt hồng,9190000,Yes,2026-01-01,10490000.0,No,9990000.0,Yes,10290000.0,Yes,19990000.0,No,9990000.0,Yes
Apple Watch Series 11 GPS + Cellular 46mm Viền nhôm dây cao su,Đen,12990000,Yes,2026-01-01,10490000.0,No,0.0,No,10290000.0,Yes,19990000.0,No,9990000.0,Yes
Apple Watch Series 11 GPS 46mm Viền nhôm dây cao su,Phớt hồng,9990000,Yes,2026-01-01,10490000.0,No,9990000.0,Yes,10290000.0,Yes,19490000.0,Yes,9990000.0,Yes
Apple Watch Series 11 GPS + Cellular 42mm Viền nhôm dây cao su,Phớt hồng,12190000,Yes,2026-01-01,10490000.0,No,0.0,No,10290000.0,Yes,19990000.0,No,9990000.0,Yes
Apple Watch Ultra 3 GPS + Cellular 49mm Viền titan Dây quấn Alpine,Đen,22990000,Yes,2026-01-01,22990000.0,No,23290000.0,Yes,22490000.0,Yes,21990000.0,No,9190000.0,Yes
Apple Watch Ultra 3 GPS + Cellular 49mm Viền titan Dây quấn Milan Titan,Đen,26290000,Yes,2026-01-01,26290000.0,Yes,23290000.0,Yes,22490000.0,Yes,21990000.0,No,9990000.0,Yes
Apple Watch Series 11 GPS + Cellular 46mm Viền titan dây Milan,Vàng,21190000,Yes,2026-01-01,10490000.0,No,18190000.0,Yes,10290000.0,Yes,20990000.0,No,9990000.0,Yes
Apple Watch Series 11 GPS 42mm Viền nhôm dây cao su,Đen,9190000,Yes,2026-01-01,9190000.0,Yes,0.0,No,10290000.0,Yes,19990000.0,No,9990000.0,Yes
Apple Watch Series 11 GPS + Cellular 46mm Viền nhôm dây cao su,Phớt hồng,12990000,Yes,2026-01-01,10490000.0,No,0.0,No,10290000.0,Yes,19990000.0,No,9990000.0,Yes
Apple Watch Series 11 GPS 46mm Viền nhôm dây cao su,Đen,9990000,Yes,2026-01-01,10190000.0,Yes,0.0,No,10290000.0,Yes,19490000.0,Yes,9990000.0,Yes
Apple Watch Series 11 GPS + Cellular 42mm Viền nhôm dây cao su,Đen,12190000,Yes,2026-01-01,10490000.0,No,0.0,No,10290000.0,Yes,19990000.0,No,9990000.0,Yes
Apple Watch Ultra 3 GPS + Cellular 49mm Viền titan Dây quấn Milan Titan,Đen,26290000,Yes,2026-01-01,26290000.0,Yes,23290000.0,Yes,22490000.0,Yes,21990000.0,No,9990000.0,Yes
Apple Watch Series 11 GPS + Cellular 46mm Viền titan dây Milan,Vàng,21190000,Yes,2026-01-01,10490000.0,No,18190000.0,Yes,10290000.0,Yes,20990000.0,No,9990000.0,Yes
Apple Watch Series 11 GPS + Cellular 46mm Viền nhôm dây cao su,Đen,12990000,Yes,2026-01-01,10490000.0,No,0.0,No,10290000.0,Yes,19990000.0,No,9990000.0,Yes
iPhone 14 128GB,Xanh dương,13590000,Yes,2026-01-02,13590000.0,Yes,13890000.0,Yes,16690000.0,Yes,13490000.0,No,13490000.0,Yes
iPhone 15 128GB,Hồng,16790000,Yes,2026-01-02,16790000.0,Yes,19990000.0,Yes,16690000.0,Yes,16790000.0,Yes,16590000.0,Yes
