Channel,Product Name,Color,2025-12-20-SAT,2025-12-23-TUE,Diff_2025-12-20-SAT_to_2025-12-23-TUE
Viettel,iPad Mini 7 WIFI 128GB,PURPLE,11490000,11490000,0
Viettel,iPad Mini 7 WIFI 128GB,SPACE GREY,11490000,11490000,0
Viettel,iPad Mini 7 WIFI 128GB,STARLIGHT,11490000,11490000,0
Viettel,iPad Mini 7 WIFI 256GB,SPACE GREY,13990000,13990000,0
Viettel,iPad Mini 7 WIFI 256GB,STARLIGHT,13990000,13990000,0
Viettel,iPad Mini 7 WIFI 512GB,SPACE GREY,18790000,18790000,0
Viettel,iPad Mini 7 WIFI 512GB,STARLIGHT,18790000,18790000,0
Viettel,iPad Mini 7 WIFI 5G 128GB,BLUE,15490000,15490000,0
Viettel,iPad Mini 7 WIFI 5G 128GB,PURPLE,15490000,15490000,0
Viettel,iPad Mini 7 WIFI 5G 128GB,SPACE GREY,15490000,15490000,0
Viettel,iPad Mini 7 WIFI 5G 128GB,STARLIGHT,15490000,15490000,0
Viettel,iPad Mini 7 WIFI 5G 256GB,SPACE GREY,18490000,18490000,0
Viettel,iPad Mini 7 WIFI 5G 256GB,STARLIGHT,18490000,18490000,0
Viettel,iPad Pro M4 11 inch Nano-texture Glass WIFI 1TB,SILVER,40990000,40990000,0
Viettel,iPad Pro M4 11 inch Nano-texture Glass WIFI 1TB,SPACEBLACK,40990000,40990000,0
Viettel,iPad Pro M4 11 inch Standard Glass WIFI 1TB,SILVER,38990000,38990000,0
Viettel,iPad Pro M4 11 inch Standard Glass WIFI 1TB,SPACEBLACK,38990000,38990000,0
Viettel,iPad Pro M4 11 inch Standard Glass WIFI 512GB,SILVER,28990000,28990000,0
Viettel,iPad Pro M4 11 inch Standard Glass WIFI 512GB,SPACEBLACK,28990000,28990000,0
Viettel,iPad Pro M4 13 inch Nano-texture Glass WIFI 1TB,SILVER,,49990000,
Viettel,iPad Pro M4 13 inch Nano-texture Glass WIFI 1TB,SPACEBLACK,,49990000,
Viettel,iPad Pro M4 13 inch Nano-texture Glass WIFI 5G 1TB,SILVER,54590000,54590000,0
Viettel,iPad Pro M4 13 inch Nano-texture Glass WIFI 5G 1TB,SPACEBLACK,54590000,54590000,0
Viettel,iPad Pro M4 13 inch Standard Glass WIFI 1TB,SILVER,46990000,46990000,0
Viettel,iPad Pro M4 13 inch Standard Glass WIFI 1TB,SPACEBLACK,46990000,46990000,0
Viettel,iPad Pro M4 13 inch Standard Glass WIFI 256GB,SILVER,34290000,34290000,0
Viettel,iPad Pro M4 13 inch Standard Glass WIFI 256GB,SPACEBLACK,34290000,34290000,0
Viettel,iPad Pro M4 13 inch Standard Glass WIFI 5G 1TB,SILVER,51990000,51990000,0
Viettel,iPad Pro M4 13 inch Standard Glass WIFI 5G 1TB,SPACEBLACK,,51990000,
Viettel,iPad Pro M4 13 inch Standard Glass WIFI 5G 256GB,SILVER,36990000,36990000,0
Viettel,iPad Pro M4 13 inch Standard Glass WIFI 5G 256GB,SPACEBLACK,,36990000,
Viettel,iPad Pro M5 11 inch WIFI 1TB,Bạc,44990000,44990000,0
Viettel,iPad Pro M5 11 inch WIFI 1TB,Đen Không Gian,44990000,44990000,0
Viettel,iPad Pro M5 11 inch WIFI 1TB Nano,Bạc,46990000,46990000,0
Viettel,iPad Pro M5 11 inch WIFI 1TB Nano,Đen Không Gian,46990000,46990000,0
Viettel,iPad Pro M5 11 inch WIFI 256GB,Bạc,28990000,28990000,0
Viettel,iPad Pro M5 11 inch WIFI 256GB,Đen Không Gian,28990000,28990000,0
Viettel,iPad Pro M5 11 inch WIFI 512GB,Bạc,,34490000,
Viettel,iPad Pro M5 11 inch WIFI 512GB,Unknown,34490000,,
Viettel,iPad Pro M5 11 inch WIFI 512GB,Đen Không Gian,,34490000,
Viettel,iPad Pro M5 11 inch WIFI 5G 1TB,Bạc,50990000,50990000,0
Viettel,iPad Pro M5 11 inch WIFI 5G 1TB,Đen Không Gian,50990000,50990000,0
Viettel,iPad Pro M5 11 inch WIFI 5G 1TB Nano,Bạc,53990000,53990000,0
Viettel,iPad Pro M5 11 inch WIFI 5G 1TB Nano,Đen Không Gian,53990000,53990000,0
Viettel,iPad Pro M5 11 inch WIFI 5G 256GB,Bạc,33990000,33990000,0
Viettel,iPad Pro M5 11 inch WIFI 5G 256GB,Đen Không Gian,33990000,33990000,0
Viettel,iPad Pro M5 11 inch WIFI 5G 512GB,Bạc,39990000,39990000,0
Viettel,iPad Pro M5 11 inch WIFI 5G 512GB,Đen Không Gian,39990000,39990000,0
Viettel,iPad Pro M5 13 inch WIFI 1TB,Bạc,55990000,55990000,0
Viettel,iPad Pro M5 13 inch WIFI 1TB,Đen Không Gian,55990000,55990000,0
Viettel,iPad Pro M5 13 inch WIFI 1TB Nano-texture,Bạc,58990000,58990000,0
Viettel,iPad Pro M5 13 inch WIFI 1TB Nano-texture,Đen Không Gian,58990000,58990000,0
Viettel,iPad Pro M5 13 inch WIFI 256GB,Bạc,38990000,38990000,0
Viettel,iPad Pro M5 13 inch WIFI 256GB,Đen Không Gian,38990000,38990000,0
Viettel,iPad Pro M5 13 inch WIFI 512GB,Bạc,44990000,44990000,0
Viettel,iPad Pro M5 13 inch WIFI 512GB,Đen Không Gian,44990000,44990000,0
Viettel,iPad Pro M5 13 inch WIFI 5G 1TB,Bạc,59990000,59990000,0
Viettel,iPad Pro M5 13 inch WIFI 5G 1TB,Đen Không Gian,59990000,59990000,0
Viettel,iPad Pro M5 13 inch WIFI 5G 1TB Nano-texture,Bạc,63990000,,
Viettel,iPad Pro M5 13 inch WIFI 5G 1TB Nano-texture,Unknown,,63990000,
Viettel,iPad Pro M5 13 inch WIFI 5G 1TB Nano-texture,Đen Không Gian,63990000,,
Viettel,iPad Pro M5 13 inch WIFI 5G 256GB,Bạc,44990000,44990000,0
Viettel,iPad Pro M5 13 inch WIFI 5G 256GB,Đen Không Gian,44990000,44990000,0
Viettel,iPad Pro M5 13 inch WIFI 5G 512GB,Bạc,49990000,49990000,0
Viettel,iPad Pro M5 13 inch WIFI 5G 512GB,Đen Không Gian,49990000,49990000,0
